"cdentite";"lbstationhydro";"typestation";"dtmiseservice";"dtfermeture";"longitude";"latitude"
V500621601;L'Ardèche à Thueyts - Pont de Vernède;STD;1912-01-01 07:00:00;1919-12-31 07:00:00;4.2144430843821;44.66995224225217
V500621701;L'Ardèche à Meyras - Pont de Neyrac;STD;1932-01-01 07:00:00;1992-12-31 07:00:00;4.258459947038879;44.67262220099944
V501401001;L'Ardèche à Vogüé;STD;1965-05-01 00:00:00;;4.409780481084402;44.54256489722119
V501401002;L'Ardèche à Vogüé - Échelle Annonce de Crues (EAC);STD;1901-03-01 00:00:00;1992-12-31 18:00:00;4.412669400070162;44.550145071925556
V501403001;L'Ardèche à Ucel;STD;1901-03-01 00:00:00;;4.395445210760707;44.6267982283346
V501404001;L'Ardèche à Pont-de-Labeaume;STD;1958-09-30 08:00:00;;4.290804443189962;44.666254938901176
V501404002;L'Ardèche à Pont-de-Labeaume - DIREN;STD;1979-12-31 23:00:00;1988-12-31 23:00:00;4.290379313072751;44.66625598720088
V501521001;La Volane à Vals-les-Bains;STD;1912-01-01 07:00:00;;4.367167832298872;44.65969207912357
V502641001;La Ligne à Labeaume [Gourami];STD;1968-01-01 00:00:00;1989-10-26 00:00:00;4.328246845365266;44.491031541656824
V503501001;La Baume à Saint-Alban-Auriolles;STD;1967-01-01 00:00:00;1982-07-30 00:00:00;4.308759329902588;44.44848091567029
V503502001;La Baume à Rosières;STD;1989-10-01 00:00:00;;4.251388748238179;44.48161256067071
V503502002;La Baume à Rosières - Joyeuse - Échelle Annonce de Crues (EAC);STD;1912-01-01 00:00:00;1992-12-31 12:00:00;4.246438934327773;44.48100762567088
V503502201;La Baume à Saint-Alban-Auriolles [Peyroche];STD;2012-05-10 00:00:00;;4.328539011947175;44.44888350747215
V503502301;La Baume à Ribes [Pont des Malines] - Échelle Annonce de Crues (EAC);STD;1959-11-30 07:00:00;2001-01-31 07:00:00;4.208400810652031;44.51578941611229
V504503001;Le Chassezac à Gravières - Les Salelles;STD;1990-06-01 00:00:00;;4.090752857886522;44.42659458133932
V504503002;Le Chassezac à Gravières - Chambonas - Échelle Annonce de Crues (EAC);STD;1912-01-01 00:00:00;1992-12-31 08:00:00;4.126457023800558;44.41359660954836
V504661001;L'Altier à Altier [La Goulette];STD;1971-01-01 00:00:00;;3.88967263879717;44.459961200053534
V504881001;Le ruisseau de Fontaines à Saint-Alban-Auriolles;STD;1985-03-01 00:00:00;2001-12-17 00:00:00;4.309438834270275;44.42517270068471
V504881301;Le Chassezac à Berrias-et-Casteljau [Chaulet] - Chaulet;STD;2014-01-01 00:00:00;;4.216055993702928;44.40642757984461
V504881401;Le Chassezac à Chambonas [Les Bertronnes - EDF];STD;1971-01-01 00:00:00;2020-01-05 00:00:00;4.117021347625859;44.424437587115705
V504881501;La Borne à Saint-Laurent-les-Bains [EDF - Pont de Nicoulaud];STD;1969-01-01 00:00:00;;3.9488428913874367;44.57399333494019
V505401001;L'Ardèche à Vallon-Pont-d'Arc;STD;1890-07-01 00:00:00;;4.3849684026225715;44.39863701919275
V506401001;L'Ardèche à Saint-Martin-d'Ardèche [Sauze];STD;1955-01-01 00:00:00;;4.551117902298091;44.31400382027637
V506401002;L'Ardèche à Saint-Martin-d'Ardèche [Sauze] - Échelle Annonce de Crues (EAC);STD;1901-03-17 07:00:00;1999-07-01 00:00:00;4.567394288838304;44.30078441467265
V513101001;Le Rhône à Pont-Saint-Esprit;STD;1994-12-01 00:00:00;;4.649295747621458;44.26035010824052
V513101002;Le Rhône à Pont-Saint-Esprit - Échelle Annonce de Crues (EAC);STD;1856-05-01 00:00:00;2006-12-31 00:00:00;4.650952836485466;44.25805051555318
V520000201;Le Lez à Teyssières [Vieux Village];STD;2009-06-22 00:00:00;;5.131998049502169;44.450992002485954
V521401001;Le Lez à Montségur-sur-Lauzon;STD;1969-04-01 00:00:00;1993-07-06 00:00:00;4.882626876784944;44.36661555867699
V521402001;Le Lez à Taulignan;STD;1994-08-02 00:00:00;2017-01-01 00:00:00;5.011117189633527;44.444613674371574
V521402002;Le Lez à Taulignan - SMVBL;STD;2000-01-01 00:00:00;;5.0108918840760115;44.44487563252167
V521402501;La Coronne à Valréas;STD;2009-12-07 00:00:00;;4.980780134233363;44.387620066287035
V521402601;Le Lez à Grignan [Pont D 541];STD;2010-01-25 00:00:00;;4.916905851564187;44.40848839715176
V521402701;L'Aulière à Richerenches;STD;2009-09-21 00:00:00;;4.892831159339293;44.363217025235144
V521402801;La Coronne [Le Rieumau] à Saint-Pantaléon-les-Vignes;STD;2009-06-29 00:00:00;;5.044250020021498;44.39785081172873
V522000201;L'Herin à Bouchet;STD;2009-06-22 00:00:00;;4.87344712970152;44.297054171577564
V522000301;Le Lez à Suze-la-Rousse;STD;2009-06-29 00:00:00;;4.838278993447885;44.29155237272483
V523401001;Le Lez à Bollène;STD;1984-01-01 00:00:00;;4.7506821075031755;44.28235497052556
V523401002;Le Lez à Bollène - Bollene SMBVL;STD;2000-01-01 00:00:00;;4.75067942529457;44.282097277177115
V523401101;Le Rhône à Saint-Étienne-des-Sorts;STD;1966-12-01 00:00:00;2002-01-31 00:00:00;4.703936571951094;44.19300182264901
V530401001;L'Aigue à Rémuzat;STD;1967-01-01 00:00:00;1985-07-30 00:00:00;5.349514700717291;44.409897354069706
V532401001;L'Aigue à Saint-May - Pont de la Tune;STD;1906-01-01 00:00:00;2017-03-22 08:25:00;5.297698999758296;44.43440004437004
V532401002;L'Aigue à Saint-May - RD 562;STD;2015-07-29 00:00:00;;5.317430537246659;44.42568500701734
V532601001;L'Ennuye à Arpavon;STD;2003-01-01 00:00:00;2017-10-12 00:00:00;5.261528066190515;44.366560160483
V532601101;L'Ennuye à Sainte-Jalle;STD;2015-07-20 00:00:00;;5.282982542079482;44.344759911490186
V533401001;L'Aigue à Nyons - Pont-Roman;STD;1962-01-01 00:00:00;2017-10-11 08:00:00;5.144041917220301;44.36013930968441
V533401002;L'Aigue à Nyons - Pont de l'Europe;STD;2015-07-29 00:00:00;;5.1413280976498;44.358225450730416
V535401001;L'Aigue à Orange;STD;1994-11-01 00:00:00;2023-06-08 14:00:00;4.801245765762046;44.15950420739947
V535401002;L'Aigue à Orange - Pont de Camaret;STD;2019-07-08 00:00:00;;4.85642577248278;44.174807597535214
V540402501;La Cèze à Gaujac [Barrage de Sénéchas];STD;1992-01-01 00:00:00;;4.0485937175979325;44.31924092240562
V540403901;La Cèze à Chambon [DREAL LR];STD;1955-01-01 00:00:00;1988-01-01 00:00:00;4.048907483322459;44.31874329414588
V541000401;Le Luech à Chambon [chamboredon];STD;2014-07-08 00:00:00;;4.043672608324833;44.30664078502901
V541000501;Le Luech à Chambon [DREAL LR];STD;1960-01-01 00:00:00;1972-12-01 12:00:00;4.023275339346842;44.301943720997855
V541000601;Le Luech à Chamborigaud - Echelle d'Annonce de Crues (EAC);STD;1960-11-01 07:00:00;2007-12-31 08:00:00;3.9715017465047273;44.30742742065348
V542401001;La Cèze à Bessèges;STD;1972-08-01 00:00:00;;4.093307874514366;44.296036985264685
V542401002;La Cèze à Bessèges - Echelle Annonce de Crue;STD;1892-01-01 00:00:00;2008-01-01 00:00:00;4.095159751630176;44.29198023435598
V542521001;La Ganière à Gagnières [Bannes];STD;1964-08-01 00:00:00;2012-01-05 08:00:00;4.1131049199939085;44.32944621961444
V542521301;La Cèze [Rivière Cèze] à Bessèges;DEB;2019-06-25 00:00:00;;4.092980550649934;44.293278937398895
V542521401;La Ganière à Banne;DEB;2018-07-11 00:00:00;;4.0969341801680175;44.33633341989815
V543000201;La Cèze à Saint-Ambroix;DEB;2019-06-25 00:00:00;;4.196283285263901;44.26417922516426
V543000202;La Cèze à Saint-Ambroix;STD;1892-05-01 00:00:00;;4.199915246212967;44.2626322979225
V544501001;L'Auzon aux Mages;STD;1985-12-01 00:00:00;2013-05-02 04:45:00;4.173671805169894;44.218170450507856
V544502001;L'Auzon à Allègre-les-Fumades [Pont d'Auzon];STD;2012-10-01 00:00:00;;4.248024740927722;44.20514599646532
V544502301;La Cèze [Rivière Cèze] à Rochegude - Cèze au pont de Rochegude;DEB;2019-07-08 00:00:00;;4.286122640633898;44.24063153658028
V544502401;La Cèze [Rivière Cèze] à Rivières - La Cèze à Rivières;DEB;2019-07-08 00:00:00;;4.273736591311429;44.23554558408057
V544502501;L'Auzon à Allègre-les-Fumades - Pont d'Auzon;DEB;2018-07-11 00:00:00;;4.247994045621254;44.204837891076274
V545401001;La Cèze à Tharaux;STD;1992-01-01 00:00:00;;4.2998571957121055;44.24378296933142
V545401301;La Claysse à Saint-Jean-de-Maruéjols-et-Avéjan;DEB;2018-07-11 00:00:00;;4.279475739901291;44.25907385603238
V546401001;La Cèze à Saint-André-de-Roquepertuis;STD;1900-12-12 00:00:00;2009-11-17 15:00:00;4.4467625129867665;44.24750943034498
V546401501;La Cèze à Montclus;STD;1995-08-01 00:00:00;;4.430450654191869;44.26440551663666
V546401502;La Cèze à Montclus - Echelle Annonce de Crue (EAC);STD;1960-06-25 08:00:00;2007-06-25 08:00:00;4.419890196253355;44.262169856073704
V546571001;La Cèze à Goudargues [Goudargues];STD;1998-09-14 00:00:00;2006-01-26 10:00:00;4.467659797013824;44.215318026407196
V547401001;La Cèze à la Roque-sur-Cèze;STD;1960-10-01 00:00:00;;4.52687889979638;44.19000689204302
V547401501;La Cèze à Bagnols-sur-Cèze [Pont];STD;1892-06-20 00:00:00;;4.620008052683909;44.17023046835249
V547401601;La Cèze à Bagnols-sur-Cèze [Etiage CNR en rive gauche];STD;2010-01-01 00:00:00;;4.621254440889314;44.17119525413073
V547402701;La Tave [Rivière Tave] à Laudun-l'Ardoise;DEB;2017-08-03 00:00:00;;4.689954520544588;44.11417070246994
V548000101;Le Rhône à Roquemaure;DEB;2013-01-24 00:00:00;;4.8025226597680835;44.040976938931635
V601000201;[Source captée] à Vercoiran;STD;2009-01-01 00:00:00;;5.33773580348167;44.30554680180826
V602201001;L'Ouvèze à Buis-les-Baronnies [Hameau de Cost];STD;1996-01-01 00:00:00;;5.254882367768686;44.253229422376236
V603501001;Le Toulourenc à Malaucène [Veaux];STD;1968-12-01 00:00:00;;5.213882654279825;44.21505815789467
V603501201;[Source captée] à Barret-de-Lioure;STD;2009-01-01 00:00:00;;5.496177506201331;44.1828859505415
V604201001;L'Ouvèze à Entrechaux [Pont Saint Michel];STD;1993-08-01 00:00:00;;5.136699283613371;44.22906770704546
V605101001;L'Ouvèze à Roaix;STD;2005-01-01 00:00:00;;5.012281042673547;44.240872688278685
V605101002;L'Ouvèze à Roaix;STD;1992-01-01 00:00:00;2012-11-01 00:00:00;5.01150312818931;44.240378429138744
V605201001;L'Ouvèze à Vaison-la-Romaine;STD;1950-11-20 00:00:00;;5.069038529207347;44.23985580499522
V605201002;L'Ouvèze à Vaison-la-Romaine - DIREN au seuil;STD;1971-02-01 00:00:00;1997-12-31 00:00:00;5.056784797846409;44.236010579637814
V605201003;L'Ouvèze à Vaison-la-Romaine - Echelle Annonce de Crues (EAC);STD;1967-01-01 00:00:00;1993-05-31 00:00:00;5.068223845698185;44.24006077787001
V610561001;Le Brégoux à Carpentras [Château de la plane] - Château de la Plane;STD;1968-02-01 00:00:00;1992-09-23 00:00:00;5.078955948850029;44.09465965005161
V611000401;Le vallon des Paillasses à Saint-Pierre-de-Vassols - SOMV;STD;1969-01-01 00:00:00;;5.13840254397262;44.097774012638205
V611000402;Le vallon des Paillasses à Saint-Pierre-de-Vassols - DIREN PACA;STD;1969-01-01 00:00:00;1995-01-19 00:00:00;5.13840254397262;44.09777401263829
V611000501;Le ruisseau de Salette à Beaumes-de-Venise - SOMV;STD;2019-05-01 00:00:00;;5.027702444204558;44.11862410566727
V611000601;Le Brégoux à Caromb - SOMV;STD;2019-05-01 00:00:00;;5.077834719086767;44.10363942997194
V612501001;L'Auzon à Mormoiron;STD;1969-01-01 00:00:00;;5.186379453491807;44.058671165844494
V612501301;L'Auzon à Carpentras - SOMV;STD;2019-04-01 00:00:00;;5.032887966065849;44.05565777742024
V613000301;[Source captée] à Ferrassières;STD;2009-01-01 00:00:00;;5.462352174232609;44.15317750025627
V614000201;La Nesque à Pernes-les-Fontaines - La cascade;STD;1997-03-05 00:00:00;1999-03-04 00:00:00;5.074210074397483;44.01245958298798
V615502001;La Sorgue de Velleron [Résurgence] à Fontaine-de-Vaucluse - Moulin;STD;2002-02-20 00:00:00;;5.130509253251822;43.92133650779403
V615502002;La Sorgue de Velleron [Résurgence] à Fontaine-de-Vaucluse - Sorgomètre;STD;1850-10-01 00:00:00;;5.132688416752333;43.91791633524013
V615541001;Le vallon des Paillasses [La Mède] à Aubignan [Meyras];STD;1967-05-01 00:00:00;1979-01-01 00:00:00;5.020680667545445;44.08737705024708
V615542001;Le vallon des Paillasses [La Grande-Levadé] à Bédarrides [La Palud];STD;1969-01-01 00:00:00;1989-01-01 00:00:00;4.922934488795111;44.03696491939135
V615561001;Le vallon des Paillasses [Le Brégoux] à Aubignan;STD;1967-03-01 00:00:00;1989-01-01 00:00:00;5.025825507476382;44.09750980208745
V615562001;Le Brégoux à Sarrians [Bas Malencon];STD;1967-11-01 00:00:00;1988-01-01 00:00:00;4.993396967732171;44.09548474196048
V615562101;La Sorgue de Velleron à Bédarrides;DEB;2015-11-20 00:00:00;;4.8996171346522495;44.038070603546466
V620201001;L'Ouvèze à Bédarrides [Village];STD;1993-07-01 00:00:00;;4.895777408611385;44.03954536246568
V621501001;Le Rhône à Avignon [Pont Daladier];STD;1904-09-01 00:00:00;;4.799149386496906;43.9515490432806
V700000101;Le Briançon à Théziers;STD;2018-10-16 21:05:00;;4.626877516122499;43.91567576860851
V710401001;Le Gard à Saint-Étienne-Vallée-Française [Roq.];STD;1980-10-01 00:00:00;2017-12-31 00:00:00;3.8244176621586896;44.187242126630714
V710521001;Le Gardon de Saint-Germain à Saint-Germain-de-Calberte [Bastide];STD;1980-10-01 00:00:00;2017-12-31 00:00:00;3.8316756569117167;44.20620725451829
V710521401;Le Gard à Saint-Étienne-Vallée-Française [DREAL LR];STD;1960-10-20 11:00:00;2007-12-31 08:00:00;3.8393738560613926;44.16994527124403
V710521501;Le Gard à Saint-Étienne-Vallée-Française [les Solièges];STD;2015-04-03 12:00:00;2020-08-31 12:00:00;3.843118124996135;44.17165262633262
V711501001;Le Gardon de Sainte-Croix à Gabriac - Pont Ravagers;STD;1955-03-01 00:00:00;2020-06-14 00:00:00;3.7159484668582037;44.19149014215372
V711501002;Le Gardon de Sainte-Croix à Gabriac - Pont Campéménard;STD;2021-07-10 00:00:00;;3.71502034729932;44.19219642742375
V711501301;Le Gardon de Sainte-Croix à Sainte-Croix-Vallée-Française;STD;1971-01-01 00:00:00;1978-01-01 00:00:00;3.741907990239407;44.18080103763397
V711501302;Le Gardon de Sainte-Croix à Sainte-Croix-Vallée-Française - Echelle d'Annonce de Crues (EAC);STD;1892-05-01 07:00:00;2007-06-30 08:00:00;3.7421143794741494;44.180108803244934
V711501401;Le Gardon de Sainte-Croix à Saint-Étienne-Vallée-Française [Pont du Martinet];STD;2015-04-01 10:00:00;2020-08-31 12:00:00;3.840970790429458;44.15681561006568
V712401001;Le Gard à Générargues [Roucan];STD;1962-01-01 00:00:00;2018-02-28 17:30:00;3.969153771928763;44.07933150482612
V712401501;Le Gard à Mialet [en amont du camping];STD;1993-07-01 00:00:00;;3.9095145647822185;44.125874186990956
V712401502;Le Gard à Mialet [en amont du camping] - Echelle Annonce de Crue EAC - Pont des Camisards;STD;1892-05-01 07:00:00;2008-01-01 00:00:00;3.9385379776809177;44.11179273279542
V712401901;Le Gard à Thoiras [Roucan] - Roucan;STD;2015-07-16 10:00:00;2020-10-01 13:30:00;3.9675792116825743;44.07959614405745
V713501001;Le Gardon de Saint-Jean à Corbès [Roc Courbe];STD;1966-11-01 00:00:00;;3.960844726559953;44.073424313516036
V713501701;Le Gardon de Saint-Jean à Saint-Jean-du-Gard [Bâtiment communal];STD;2003-09-01 00:00:00;;3.883793138746866;44.1038969990876
V713501702;Le Gardon de Saint-Jean à Saint-Jean-du-Gard [Bâtiment communal] - Echelle Annonce des Crues EAC - Pont vieux;STD;1892-05-01 07:00:00;2008-01-01 00:00:00;3.880824678759864;44.10485767594166
V713503501;Le Gardon de Saint-Jean à Saumane;STD;1960-09-15 08:00:00;;3.761804283225383;44.11985346205165
V713504501;Le Gardon de Saint-Jean à l'Estréchure [DREAL LR];STD;1955-01-01 00:00:00;1986-01-01 00:00:00;3.8070805005786688;44.1019056040468
V713504601;Le ruisseau de Coulègne à Colognac [DREAL LR];STD;1955-01-01 00:00:00;1974-02-01 00:00:00;3.842248879304779;44.83575784211429
V713504701;La Salindrenque à Thoiras [Malerargues];STD;1971-01-01 00:00:00;1994-01-01 00:00:00;3.890782517915312;44.04368769835185
V713504801;Le Gardon de Saint-Jean à Saumane [DREAL LR];STD;1955-01-01 00:00:00;1994-01-13 12:00:00;3.771197192868438;44.1131721006637
V713504901;La Salindrenque à Lasalle [1] - (ancienne station);STD;2015-04-01 15:00:00;2017-10-12 09:40:00;3.863683447269351;44.038896018506875
V713505001;La Salindrenque à Lasalle [2];STD;2018-06-22 12:00:00;2020-09-01 12:00:00;3.8576694576464687;44.04209753957798
V713505101;La Salindrenque à Thoiras - (ancienne station);STD;2015-04-01 10:00:00;2015-09-05 12:00:00;3.9348445669003986;44.066201049479396
V713505102;La Salindrenque à Thoiras - (nouvelle station);STD;2016-03-24 12:00:00;;3.9361359645556937;44.07008813003334
V713505201;[Ruisseau de Borgne] à Saumane;STD;2015-04-02 10:00:00;2020-09-19 12:00:00;3.7617219314217727;44.12583335914378
V713505301;Le Gardon de Saint-Jean à Saint-André-de-Valborgne - pont de l'Elze;STD;2015-04-02 10:00:00;2020-09-18 12:00:00;3.6907221397789405;44.15072237561955
V713505401;Le Gardon de Saint-Jean à Saint-Jean-du-Gard [Pont de Camboneral];STD;2015-03-13 12:00:00;;3.872787149846447;44.112241083009955
V714401001;Le Gard à Anduze;STD;1900-12-12 00:00:00;;3.9849259120674834;44.06010208469871
V714401002;Le Gard à Anduze - Echelle Annonce de Crue (EAC);STD;1892-05-01 00:00:00;2008-01-01 00:00:00;3.9875996906862365;44.055423167161734
V714401003;Le Gard à Anduze - Anduze faubourg;STD;1975-01-13 00:00:00;1986-12-11 00:00:00;3.9876566091488193;44.05735527712983
V714401201;L'Amous à Générargues;STD;1972-01-01 00:00:00;1976-01-01 00:00:00;3.985524196329363;44.080832618053506
V715501001;Le Gardon d'Alès à Alès [Pont Vieux];STD;1892-05-01 07:00:00;;4.078850425616581;44.12035467789681
V715503001;Le Gardon d'Alès à Branoux-les-Taillades [Cambous];STD;1962-11-10 00:00:00;2009-11-17 00:00:00;3.986394209091056;44.23335326187831
V715503501;Le Gardon d'Alès à Sainte-Cécile-d'Andorge [Barrage de Sainte-Cécile-d'Andorge];STD;1992-01-01 00:00:00;;3.9809650349605135;44.24228296075027
V715504001;Le Gardon d'Alès à Saint-Hilaire-de-Brethmas;STD;1993-07-01 00:00:00;2009-11-17 00:00:00;4.101199425586912;44.09690508449675
V715621001;Le Galeizon à Saint-Paul-la-Coste [Aube Morte];STD;1900-12-12 00:00:00;2009-11-17 00:00:00;3.9790908100035804;44.15906572722685
V715621002;Le Galeizon à Saint-Paul-la-Coste [Aube Morte] - (nouvelle station);STD;2015-04-08 11:00:00;;3.982728836855201;44.157041755227354
V715622601;Le Gardon d'Alès à Saint-Privat-de-Vallongue [la farelle];STD;1953-01-01 00:00:00;1979-01-01 00:00:00;3.860287278118602;44.26684648022883
V715622801;Le Gardon d'Alès à Sainte-Cécile-d'Andorge [aval du barrage des Cambous];STD;2015-04-13 10:00:00;;3.9888422197101154;44.23391506151909
V715622901;Le Gardon d'Alès à Cendras [La Blaquière];STD;2017-08-30 09:00:00;;4.0595560536283415;44.14861840749632
V715622902;Le Gardon d'Alès à Cendras [La Blaquière] - Lacoste-La Vabreille;STD;1985-06-01 00:00:00;2006-11-27 11:15:00;4.060046448094981;44.15035554505133
V715623001;Le Gardon d'Alès à la Grand-Combe [EPTB Gardons];STD;2023-06-17 17:14:00;;4.028312953313826;44.20729101081513
V715623101;Le Gardon d'Alès au Collet-de-Dèze - Echelle d'annonce de crue (EAC);H;1895-01-01 07:00:00;1989-09-30 08:00:00;3.9255731990765126;44.24457641479955
V716401001;Le Gard à Boucoiran-et-Nozières [Pont de Ners];STD;1997-08-13 00:00:00;2002-09-03 19:50:00;4.155495500257379;44.01632824175879
V716401501;Le Gard à Ners [Pont RN 106];STD;1979-01-01 00:00:00;;4.155089927702942;44.015843125023736
V716401502;Le Gard à Ners [Pont RN 106] - Echelle Annonce de Crue (EAC);STD;1892-05-01 00:00:00;1998-03-31 08:00:00;4.156874914989673;44.01714718008293
V717000801;Le Gard à Moussac - Echelle Annonce de Crues (EAC);STD;1892-05-01 07:00:00;2007-12-31 11:00:00;4.225504329220118;43.97862548294678
V717000901;L'Esquielle à Saint-Geniès-de-Malgoirès [EPTB Gardons];STD;2010-10-19 08:40:00;;4.185658035388749;43.954051074718045
V718401501;Le Gard à Sainte-Anastasie [Russan];STD;2003-09-01 00:00:00;;4.3202741104054505;43.93151220039119
V718501001;L'Alzon à Uzès [Moulin de Bargeton];STD;1996-06-25 00:00:00;2008-01-01 00:00:00;4.424830671317724;44.003013924192956
V718501801;Le Gard à Sanilhac-Sagriès [DREAL LR];STD;1968-08-01 12:00:00;1983-11-18 00:00:00;4.430094221726084;43.93894646513451
V718501901;Le Bourdic à Aubussargues [DREAL LR];STD;1955-01-01 00:00:00;;4.332606322307278;44.00171001685559
V718502101;Le Gard à Sanilhac-Sagriès [La Baume] - La Baume;STD;2016-07-12 10:10:00;;4.4321403308434135;43.93829777127667
V719401001;Le Gard [Gardon aval] à Remoulins - Pont neuf;STD;2005-10-06 00:00:00;;4.556605005378663;43.93729042405041
V719401002;Le Gard [Gardon aval] à Remoulins - CNR - amont seuil;STD;1900-01-01 00:00:00;;4.557552802577934;43.94035431861352
V719401003;Le Gard [Gardon aval] à Remoulins - Station étiage;STD;2022-05-11 12:00:00;;4.555798748725742;43.93838100758585
